,0,1,2,3,4,5,6,7,8,9
1221,5533,2017-04-29,4:18:16,28.7,986,91.0,34,1,0,2
1222,5537,2017-04-29,5:19:09,28.7,975,94.4,20,1,0,2
1223,5541,2017-04-29,6:20:56,28.4,972,95.6,7,1,0,2
1224,5549,2017-04-29,7:04:04,28.2,979,99.9,8,1,0,2
1225,5553,2017-04-29,7:35:35,28.1,985,99.9,8,1,0,2
1226,5557,2017-04-29,7:46:09,28.1,980,99.2,8,1,0,2
1227,5561,2017-04-29,8:47:47,28.0,982,99.9,8,1,0,2
1228,5569,2017-04-29,8:58:38,27.9,989,97.5,8,1,0,2
1229,5573,2017-04-29,9:04:03,27.9,992,97.8,8,1,0,2
1230,5577,2017-04-29,9:09:29,27.9,992,99.9,8,1,0,2
1231,5581,2017-04-29,9:15:04,27.9,991,98.2,8,1,0,2
1232,5584,2017-04-29,9:20:37,27.9,989,99.1,8,1,0,2
1233,5588,2017-04-29,9:26:07,27.9,990,99.9,8,1,0,2
1234,5596,2017-04-29,11:28:25,27.8,980,99.9,7,1,0,2
1235,5600,2017-04-30,1:01:14,27.4,988,99.9,2,1,0,2
1236,5604,2017-04-30,1:47:54,27.4,987,99.9,2,1,0,2
1237,5608,2017-04-30,5:56:50,26.6,996,99.9,4,1,0,2
1238,5612,2017-04-30,6:22:25,26.6,994,99.9,8,1,0,2
1239,5616,2017-04-30,7:03:59,25.9,1006,99.0,40,0,0,0
1240,5620,2017-04-30,7:50:32,25.5,1015,99.3,70,0,0,0
1241,5624,2017-04-30,7:55:52,25.5,1020,98.9,104,0,0,0
1242,5631,2017-04-30,8:06:34,25.6,1018,99.9,120,0,0,0
1243,5643,2017-04-30,8:22:33,25.7,1017,99.9,137,0,0,0
1244,5659,2017-04-30,8:43:53,26.0,1015,99.9,134,1,0,2
1245,5663,2017-04-30,8:49:12,26.1,1015,99.9,129,1,0,2
1246,5667,2017-04-30,8:54:33,26.1,1015,99.1,130,1,0,2
1247,5671,2017-04-30,1:47:59,28.5,1012,97.2,128,1,0,2
1248,5675,2017-04-30,1:53:17,28.5,1011,89.3,64,1,0,2
1249,5679,2017-04-30,1:58:37,28.6,1018,89.2,61,1,0,2
1250,5683,2017-04-30,2:03:55,28.6,1021,89.3,58,1,0,2
1251,5687,2017-04-30,2:09:11,28.6,1023,87.9,58,1,0,2
1252,5691,2017-04-30,2:14:27,28.6,1024,87.9,59,1,0,2
1253,5695,2017-04-30,2:19:45,28.6,1022,89.2,54,1,0,2
1254,5699,2017-04-30,2:25:04,28.7,1024,87.1,55,1,0,2
1255,5703,2017-04-30,2:30:23,28.7,1024,88.3,55,1,0,2
1256,5707,2017-04-30,2:35:41,28.7,1024,87.7,56,1,0,2
1257,5711,2017-04-30,2:40:58,28.7,1024,86.2,55,1,0,2
1258,5715,2017-04-30,2:46:15,28.8,1024,87.6,50,1,0,2
1259,5719,2017-04-30,2:51:33,28.8,1024,87.4,48,1,0,2
1260,5723,2017-04-30,2:56:50,28.8,1024,88.4,53,1,0,2
1261,5727,2017-04-30,3:02:08,28.8,1024,87.0,55,1,0,2
1262,5739,2017-04-30,3:18:02,28.9,1024,85.5,50,1,0,2
1263,5743,2017-04-30,3:23:24,28.9,1024,85.9,43,1,0,2
1264,5747,2017-04-30,3:28:44,29.2,1024,86.7,39,1,0,2
1265,5751,2017-04-30,3:34:03,28.9,1024,89.7,40,1,0,2
1266,5755,2017-04-30,3:39:20,28.9,1024,90.9,36,1,0,2
1267,5759,2017-04-30,3:44:37,28.9,1024,88.8,39,1,0,2
1268,5763,2017-04-30,3:55:04,28.9,1024,86.7,39,1,0,2
1269,5767,2017-04-30,7:27:51,28.2,1023,89.9,29,1,0,2
1270,5771,2017-04-30,8:49:04,28.0,1018,99.9,7,1,0,2
1271,5775,2017-04-30,10:06:02,27.9,1020,99.9,5,1,0,2
1272,5779,2017-04-30,10:47:34,27.9,1020,99.9,7,1,0,2
1273,5803,2017-05-01,12:27:15,27.5,1024,98.3,2,1,0,2
1274,5807,2017-05-01,12:47:43,27.4,1024,98.0,2,1,0,2
1275,5811,2017-05-01,12:53:02,27.4,1024,98.4,2,1,0,2
1276,5815,2017-05-01,12:58:23,27.4,1024,98.2,2,1,0,2
1277,5819,2017-05-01,1:03:42,27.4,1024,98.0,2,1,0,2
1278,5823,2017-05-01,1:09:01,27.3,1024,98.1,2,1,0,2
1279,5827,2017-05-01,1:14:23,27.3,1024,97.2,2,1,0,2
1280,5831,2017-05-01,1:19:44,27.3,1024,98.6,2,1,0,2
1281,5835,2017-05-01,1:25:03,27.3,1024,97.2,2,1,0,2
1282,5839,2017-05-01,1:30:27,27.3,1024,97.5,2,1,0,2
1283,5843,2017-05-01,1:35:48,27.2,1024,97.7,2,1,0,2
1284,5847,2017-05-01,1:41:11,27.2,1024,97.3,2,1,0,2
1285,5851,2017-05-01,1:46:29,27.2,1024,98.4,2,1,0,2
1286,5879,2017-05-01,2:29:16,27.0,1024,98.9,2,1,0,2
1287,5891,2017-05-01,2:45:23,27.0,1024,97.6,2,1,0,2
1288,5895,2017-05-01,3:06:31,26.9,1024,98.1,2,1,0,2
1289,5899,2017-05-01,3:23:18,26.9,1024,97.8,2,1,0,2
1290,5903,2017-05-01,3:33:50,26.8,1024,98.4,2,1,0,2
1291,5907,2017-05-01,3:59:24,26.7,1024,97.7,2,1,0,2
1292,5911,2017-05-01,4:39:54,26.6,1024,97.3,2,1,0,2
1293,5915,2017-05-01,5:53:34,26.2,1024,97.9,2,1,0,2
1294,5919,2017-05-01,7:21:15,26.0,1024,97.2,1,1,0,2
1295,5923,2017-05-01,7:51:43,25.4,1024,98.6,18,0,0,0
1296,5927,2017-05-01,7:57:13,25.4,1024,98.1,53,0,0,0
1297,5931,2017-05-01,8:02:37,25.5,1024,99.9,59,0,0,0
1298,5935,2017-05-01,8:07:56,25.5,1024,99.9,44,0,0,0
1299,5939,2017-05-01,8:13:16,25.5,1024,99.9,43,0,0,0
1300,5943,2017-05-01,8:18:35,25.5,1024,99.9,73,0,0,0
1301,5947,2017-05-01,8:23:53,25.6,1024,99.9,83,0,0,0
1302,5951,2017-05-01,8:29:14,25.6,1024,99.9,47,0,0,0
1303,5955,2017-05-01,8:34:34,25.5,1024,98.2,110,0,0,0
1304,5959,2017-05-01,8:39:57,25.6,1024,99.9,122,0,0,0
1305,5963,2017-05-01,8:45:16,25.7,1024,99.9,127,0,0,0
1306,5967,2017-05-01,8:50:37,25.8,1024,99.9,131,0,0,0
1307,5971,2017-05-01,8:55:57,25.9,1024,99.8,130,0,0,0
1308,5975,2017-05-01,9:01:17,26.0,1024,99.8,130,1,0,2
1309,5979,2017-05-01,9:06:39,26.0,1024,99.9,134,1,0,2
1310,5983,2017-05-01,9:11:58,26.1,1024,97.2,135,1,0,2
1311,5987,2017-05-01,9:17:19,26.1,1024,98.4,135,1,0,2
1312,5991,2017-05-01,9:22:39,26.1,1024,94.0,132,1,0,2
1313,5995,2017-05-01,9:27:59,26.2,1024,92.3,114,1,0,2
1314,6007,2017-05-01,9:43:57,26.4,1024,98.3,84,1,0,2
1315,6011,2017-05-01,9:49:17,26.5,1024,98.2,75,1,0,2
1316,6015,2017-05-01,9:54:36,26.5,1024,98.9,75,1,0,2
1317,6019,2017-05-01,9:59:55,26.6,1024,98.2,75,1,0,2
1318,6023,2017-05-01,10:05:15,26.6,1024,98.4,63,1,0,2
1319,6027,2017-05-01,10:10:38,26.7,1024,97.8,71,1,0,2
1320,6031,2017-05-01,10:16:08,26.7,1024,97.9,70,1,0,2
1321,6035,2017-05-01,10:26:42,26.8,1024,98.4,70,1,0,2
1322,6039,2017-05-01,10:32:03,26.7,1024,96.8,73,1,0,2
1323,6043,2017-05-01,10:37:24,26.8,1024,96.4,78,1,0,2
1324,6047,2017-05-01,10:42:45,26.8,1024,96.8,78,1,0,2
1325,6051,2017-05-01,10:45:09,26.9,1024,93.7,77,1,0,2
1326,6055,2017-05-01,10:50:40,27.0,1024,91.7,74,1,0,2
1327,6059,2017-05-01,10:56:03,27.0,1024,93.9,76,1,0,2
1328,6063,2017-05-01,11:01:28,27.1,1024,93.3,78,1,0,2
1329,6075,2017-05-01,11:54:48,27.3,1024,90.6,48,1,0,2
1330,6099,2017-05-01,12:26:37,27.3,1024,91.8,42,1,0,2
1331,6103,2017-05-01,12:31:55,27.3,1024,91.7,46,1,0,2
1332,6107,2017-05-01,12:37:16,27.3,1024,92.8,44,1,0,2
1333,6111,2017-05-01,12:42:35,27.3,1024,91.8,46,1,0,2
1334,6127,2017-05-01,1:03:56,27.6,1021,91.4,66,1,0,2
1335,6139,2017-05-01,1:19:55,27.7,1021,91.0,45,1,0,2
1336,6143,2017-05-01,1:25:17,27.8,1021,87.7,60,1,0,2
1337,6147,2017-05-01,1:30:36,27.8,1017,90.1,61,1,0,2
1338,6151,2017-05-01,1:35:59,27.9,1017,90.8,66,1,0,2
1339,6155,2017-05-01,1:41:21,27.9,1018,89.6,55,1,0,2
1340,6159,2017-05-01,1:46:40,27.9,1018,89.7,61,1,0,2
1341,6163,2017-05-01,1:51:59,28.0,1013,87.3,47,1,0,2
1342,6167,2017-05-01,1:57:20,28.0,1017,89.1,50,1,0,2
1343,6171,2017-05-01,2:02:41,28.0,1016,87.7,63,1,0,2
1344,6175,2017-05-01,2:08:00,28.0,1016,87.1,55,1,0,2
1345,6179,2017-05-01,2:13:21,28.0,1015,89.5,50,1,0,2
1346,6183,2017-05-01,2:18:42,28.0,1015,84.2,45,1,0,2
1347,6187,2017-05-01,2:24:03,28.0,1016,87.5,53,1,0,2
1348,6191,2017-05-01,2:29:21,28.0,1014,87.4,58,1,0,2
1349,6195,2017-05-01,2:34:41,28.1,1013,87.0,50,1,0,2
1350,6199,2017-05-01,2:40:02,28.1,1014,86.9,54,1,0,2
1351,6203,2017-05-01,2:45:21,28.1,1014,86.3,54,1,0,2
1352,6207,2017-05-01,2:50:40,28.2,1013,87.6,47,1,0,2
1353,6219,2017-05-01,3:06:39,28.2,1011,80.1,41,1,0,2
1354,6223,2017-05-01,3:11:58,28.3,1012,79.9,45,1,0,2
1355,6227,2017-05-01,3:17:17,28.3,1013,81.8,45,1,0,2
1356,6231,2017-05-01,3:22:37,28.3,1009,81.4,41,1,0,2
1357,6235,2017-05-01,3:27:58,28.3,1008,79.5,40,1,0,2
1358,6239,2017-05-01,3:33:17,28.3,1013,82.5,42,1,0,2
1359,6243,2017-05-01,3:38:38,28.3,1009,82.7,43,1,0,2
1360,6247,2017-05-01,3:43:56,28.4,1006,81.6,49,1,0,2
1361,6251,2017-05-01,3:49:15,28.4,1009,82.3,45,1,0,2
1362,6255,2017-05-01,3:54:36,28.3,1008,83.4,45,1,0,2
1363,6259,2017-05-01,3:59:55,28.5,1009,80.0,44,1,0,2
1364,6263,2017-05-01,4:05:15,28.4,1006,83.3,41,1,0,2
1365,6267,2017-05-01,4:10:34,28.4,1003,84.4,41,1,0,2
1366,6271,2017-05-01,4:15:56,28.5,1005,86.2,36,1,0,2
1367,6275,2017-05-01,4:21:17,28.5,1004,87.2,32,1,0,2
1368,6279,2017-05-01,4:26:37,28.5,1003,86.7,31,1,0,2
1369,6283,2017-05-01,4:31:54,28.5,1003,82.5,31,1,0,2
1370,6287,2017-05-01,5:30:41,28.3,1006,80.7,27,1,0,2
1371,6291,2017-05-01,5:36:01,28.4,999,80.2,14,1,0,2
1372,6295,2017-05-01,5:41:22,28.3,1000,82.8,12,1,0,2
1373,6307,2017-05-01,6:50:50,28.0,993,96.2,8,1,0,2
1374,6319,2017-05-01,7:07:01,27.9,994,95.6,8,1,0,2
1375,6323,2017-05-01,7:12:22,27.9,994,96.8,8,1,0,2
1376,6327,2017-05-01,7:17:46,27.9,994,93.9,7,1,0,2
1377,6331,2017-05-01,7:23:11,27.8,991,96.1,7,1,0,2
1378,6335,2017-05-01,7:28:40,27.8,992,96.4,22,1,0,2
1379,6339,2017-05-01,7:34:05,27.8,993,95.3,7,1,0,2
1380,6343,2017-05-01,7:39:25,27.8,992,96.1,7,1,0,2
1381,6347,2017-05-01,7:44:45,27.8,992,96.0,7,1,0,2
1382,6363,2017-05-01,8:06:24,27.7,988,93.0,8,1,0,2
1383,6367,2017-05-01,8:11:44,27.7,989,93.6,8,1,0,2
1384,6371,2017-05-01,8:17:10,27.6,988,95.3,8,1,0,2
1385,6375,2017-05-01,8:22:29,27.7,987,94.6,8,1,0,2
1386,6379,2017-05-01,8:27:52,27.7,987,94.9,8,1,0,2
1387,6383,2017-05-01,8:33:15,27.7,988,96.4,8,1,0,2
1388,6387,2017-05-01,8:38:37,27.6,987,95.7,8,1,0,2
1389,6391,2017-05-01,8:44:02,27.6,985,95.2,8,1,0,2
1390,6395,2017-05-01,8:49:23,27.6,987,94.9,7,1,0,2
1391,6399,2017-05-01,8:54:45,27.6,985,96.2,7,1,0,2
1392,6403,2017-05-01,9:00:06,27.6,986,95.7,7,1,0,2
1393,6407,2017-05-01,9:05:28,27.6,987,95.7,7,1,0,2
1394,6411,2017-05-01,9:10:49,27.6,987,95.2,8,1,0,2
1395,6415,2017-05-01,9:16:11,27.6,985,96.9,8,1,0,2
1396,6419,2017-05-01,9:21:33,27.6,986,94.3,8,1,0,2
1397,6431,2017-05-01,9:43:38,27.6,986,95.4,8,1,0,2
1398,6435,2017-05-01,9:49:16,27.6,985,94.5,7,1,0,2
1399,6439,2017-05-01,9:54:39,27.6,982,95.7,8,1,0,2
1400,6443,2017-05-01,10:00:06,27.6,982,95.2,7,1,0,2
1401,6447,2017-05-01,10:05:28,27.6,986,95.8,8,1,0,2
1402,6451,2017-05-01,10:10:51,27.5,981,95.8,8,1,0,2
1403,6455,2017-05-01,10:16:13,27.6,980,97.2,8,1,0,2
1404,6459,2017-05-01,10:21:35,27.5,981,97.2,7,1,0,2
1405,6463,2017-05-01,10:27:00,27.5,974,97.5,7,1,0,2
1406,6467,2017-05-01,10:32:22,27.5,982,96.5,8,1,0,2
1407,6471,2017-05-01,10:37:43,27.5,981,98.9,7,1,0,2
1408,6475,2017-05-01,10:43:05,27.4,984,97.7,7,1,0,2
1409,6479,2017-05-01,10:48:25,27.5,980,97.3,6,1,0,2
1410,6483,2017-05-01,10:53:49,27.5,976,97.0,6,1,0,2
1411,6487,2017-05-01,10:59:11,27.5,976,98.0,6,1,0,2
1412,6499,2017-05-02,7:50:36,26.1,968,99.9,3,1,0,2
1413,6503,2017-05-02,7:55:58,26.1,970,99.9,62,1,0,2
1414,6507,2017-05-02,8:01:23,26.2,973,99.9,100,1,0,2
1415,6511,2017-05-02,8:06:44,26.2,969,99.9,116,1,0,2
1416,6523,2017-05-02,12:32:08,27.3,968,99.9,39,1,0,2
1417,6527,2017-05-02,12:37:30,27.2,964,99.9,43,1,0,2
1418,6531,2017-05-02,12:42:52,27.3,966,99.9,48,1,0,2
1419,6535,2017-05-02,12:48:15,27.4,968,98.9,30,1,0,2
1420,6539,2017-05-02,12:53:36,27.4,966,97.9,33,1,0,2
1421,6543,2017-05-02,12:59:00,27.4,968,97.3,36,1,0,2
1422,6547,2017-05-02,1:04:40,27.5,968,95.2,34,1,0,2
1423,6551,2017-05-02,1:10:34,27.5,966,95.1,40,1,0,2
1424,6555,2017-05-02,1:15:53,27.5,968,97.2,27,1,0,2
1425,6559,2017-05-02,1:21:14,27.5,967,98.0,26,1,0,2
1426,6563,2017-05-02,1:26:34,27.5,967,98.1,30,1,0,2
1427,6567,2017-05-02,1:31:54,27.4,964,97.0,29,1,0,2
1428,6571,2017-05-02,1:37:20,27.4,964,97.4,27,1,0,2
1429,6575,2017-05-02,1:42:40,27.4,964,98.9,30,1,0,2
1430,6579,2017-05-02,1:47:58,27.4,963,99.9,30,1,0,2
1431,6583,2017-05-02,1:53:19,27.3,965,99.9,30,1,0,2
1432,6587,2017-05-02,1:58:38,27.3,965,99.9,27,1,0,2
1433,6599,2017-05-02,2:14:41,27.4,963,99.9,28,1,0,2
1434,6611,2017-05-02,2:30:41,27.5,964,99.9,24,1,0,2
1435,6615,2017-05-02,2:36:04,27.6,964,98.4,22,1,0,2
1436,6631,2017-05-02,2:57:22,27.5,962,99.6,23,1,0,2
1437,6635,2017-05-02,3:02:42,27.5,963,99.9,21,1,0,2
1438,6639,2017-05-02,3:08:00,27.4,966,99.9,18,1,0,2
1439,6643,2017-05-02,3:13:19,27.3,966,99.9,16,1,0,2
1440,6647,2017-05-02,3:18:39,27.3,964,98.2,15,1,0,2
1441,6651,2017-05-02,3:23:59,27.3,965,99.4,17,1,0,2
1442,6655,2017-05-02,3:29:19,27.3,968,99.9,19,1,0,2
1443,6659,2017-05-02,3:34:39,27.3,966,99.9,19,1,0,2
1444,6671,2017-05-02,4:20:22,27.3,970,99.9,30,1,0,2
1445,6675,2017-05-02,4:25:42,27.4,966,99.9,20,1,0,2
1446,6679,2017-05-02,4:31:04,27.3,965,99.9,20,1,0,2
1447,6683,2017-05-02,4:36:25,27.4,966,99.9,15,1,0,2
1448,6687,2017-05-02,4:41:47,27.3,964,99.9,9,1,0,2
1449,6691,2017-05-02,4:47:10,27.4,966,99.9,7,1,0,2
1450,6695,2017-05-02,6:08:55,26.9,972,99.9,5,1,0,2
1451,6699,2017-05-02,6:19:25,26.9,964,99.9,8,1,0,2
1452,6703,2017-05-02,8:04:51,26.7,966,99.9,8,1,0,2
1453,6715,2017-05-02,8:21:01,26.7,967,99.9,7,1,0,2
1454,6719,2017-05-02,8:26:23,26.7,970,99.9,7,1,0,2
1455,6731,2017-05-02,8:42:32,26.7,973,99.9,8,1,0,2
1456,6735,2017-05-02,8:47:54,26.7,973,99.9,7,1,0,2
1457,6739,2017-05-02,8:53:16,26.7,973,99.9,7,1,0,2
1458,6743,2017-05-02,8:58:39,26.7,973,99.9,7,1,0,2
1459,6747,2017-05-02,9:04:02,26.7,970,99.9,7,1,0,2
1460,6751,2017-05-02,9:09:25,26.7,969,99.9,7,1,0,2
1461,6755,2017-05-02,9:14:49,26.7,969,99.9,7,1,0,2
1462,6767,2017-05-02,9:31:00,26.7,970,99.9,7,1,0,2
1463,6771,2017-05-02,9:36:27,26.7,970,99.9,7,1,0,2
1464,6775,2017-05-02,9:41:54,26.7,972,99.9,7,1,0,2
1465,6779,2017-05-02,9:47:18,26.7,973,99.9,7,1,0,2
1466,6783,2017-05-02,9:52:41,26.7,970,99.9,7,1,0,2
1467,6787,2017-05-02,9:58:04,26.6,968,99.9,7,1,0,2
1468,6799,2017-05-02,10:14:09,26.7,970,99.9,7,1,0,2
1469,6803,2017-05-02,10:19:30,26.6,970,99.9,7,1,0,2
1470,6807,2017-05-02,10:24:50,26.6,945,99.9,7,1,0,2
1471,6811,2017-05-02,10:30:11,26.7,968,99.9,7,1,0,2
1472,6815,2017-05-02,10:35:34,26.6,969,99.9,7,1,0,2
1473,6827,2017-05-03,6:41:54,25.2,954,99.9,5,0,0,0
1474,6831,2017-05-03,7:13:09,25.0,953,99.9,17,0,0,0
1475,6835,2017-05-03,8:03:58,25.1,958,99.9,34,0,0,0
1476,6839,2017-05-03,12:42:30,26.1,955,99.9,50,1,0,2
1477,6843,2017-05-03,12:47:52,26.2,960,99.9,47,1,0,2
1478,6847,2017-05-03,12:53:13,26.2,962,99.9,47,1,0,2
1479,6851,2017-05-03,2:39:30,26.5,960,99.9,45,1,0,2
1480,6855,2017-05-03,2:44:50,26.6,962,99.9,33,1,0,2
1481,6859,2017-05-03,2:50:09,26.5,961,99.9,39,1,0,2
1482,6863,2017-05-03,2:55:29,26.5,965,99.9,35,1,0,2
1483,6873,2017-05-03,3:29:44,26.6,964,97.7,32,1,0,2
1484,6877,2017-05-03,3:35:05,26.7,963,99.9,29,1,0,2
1485,6881,2017-05-03,3:40:27,26.6,962,99.9,28,1,0,2
1486,6885,2017-05-03,3:45:48,26.6,962,99.9,28,1,0,2
1487,6889,2017-05-03,3:51:11,26.6,962,93.9,25,1,0,2
1488,6897,2017-05-03,4:01:55,26.7,966,89.5,23,1,0,2
1489,6901,2017-05-03,4:07:16,26.7,965,94.8,19,1,0,2
1490,6905,2017-05-03,4:10:13,26.7,954,93.2,21,1,0,2
1491,6909,2017-05-03,4:15:34,26.7,965,93.2,18,1,0,2
1492,6913,2017-05-03,4:20:56,26.7,965,91.5,17,1,0,2
1493,6917,2017-05-03,4:26:19,26.7,961,95.4,16,1,0,2
1494,6925,2017-05-03,8:01:08,26.4,962,99.9,15,1,0,2
1495,6929,2017-05-03,8:06:30,26.1,964,99.9,15,1,0,2
1496,6933,2017-05-03,8:11:51,26.1,963,99.9,15,1,0,2
1497,6937,2017-05-03,8:17:11,26.2,933,99.9,15,1,0,2
1498,6941,2017-05-03,8:22:32,26.1,964,99.9,15,1,0,2
1499,6945,2017-05-03,8:27:54,26.1,965,99.9,15,1,0,2
1500,6949,2017-05-03,8:33:21,26.1,963,99.9,15,1,0,2
1501,6953,2017-05-03,8:38:41,26.1,929,99.9,15,1,1,3
1502,6957,2017-05-03,8:44:02,26.1,964,99.9,15,1,0,2
1503,6961,2017-05-03,8:49:24,26.1,964,99.9,15,1,0,2
1504,6965,2017-05-03,8:54:45,26.1,962,99.9,15,1,0,2
1505,6969,2017-05-03,9:00:10,26.1,958,99.9,15,1,0,2
1506,6973,2017-05-03,9:05:32,26.1,964,99.9,15,1,0,2
1507,6977,2017-05-03,9:10:55,26.1,963,99.9,15,1,0,2
1508,6981,2017-05-03,9:16:18,26.1,963,99.9,20,1,0,2
1509,6985,2017-05-03,9:21:42,26.1,964,99.9,20,1,0,2
1510,6989,2017-05-03,9:27:06,26.0,934,99.9,20,1,0,2
1511,6993,2017-05-03,9:32:33,26.0,964,99.9,20,1,0,2
1512,6997,2017-05-03,9:37:58,26.0,948,99.9,19,1,0,2
1513,7001,2017-05-03,9:43:27,25.9,965,99.9,19,0,0,0
1514,7005,2017-05-03,9:48:52,25.9,942,99.9,19,0,0,0
1515,7009,2017-05-03,9:54:14,25.8,966,99.9,19,0,0,0
1516,7013,2017-05-03,9:59:38,25.8,965,99.9,19,0,0,0
1517,7017,2017-05-03,10:05:00,25.9,966,99.9,19,0,0,0
1518,7021,2017-05-03,10:10:27,25.8,924,99.9,19,0,1,1
1519,7025,2017-05-03,10:15:51,25.9,964,99.9,19,0,0,0
1520,7029,2017-05-03,10:21:20,25.9,964,99.9,19,0,0,0
1521,7033,2017-05-03,10:26:44,25.8,917,99.9,19,0,1,1
1522,7037,2017-05-03,10:32:09,25.8,921,99.9,20,0,1,1
1523,7041,2017-05-03,10:37:31,25.8,967,99.9,15,0,0,0
1524,7045,2017-05-03,10:42:52,25.9,964,99.9,15,0,0,0
1525,7049,2017-05-03,10:48:15,25.8,936,99.9,15,0,0,0
1526,7053,2017-05-03,10:53:39,25.9,966,99.9,15,0,0,0
1527,7057,2017-05-03,11:02:04,25.9,933,99.9,15,0,0,0
1528,7061,2017-05-03,11:07:26,25.9,946,99.9,54612,0,0,0
1529,7065,2017-05-04,7:21:03,24.9,962,99.9,54612,0,0,0
1530,7069,2017-05-04,8:52:44,25.5,952,99.9,54612,0,0,0
1531,7073,2017-05-04,8:58:14,25.5,953,99.9,54612,0,0,0
1532,7077,2017-05-04,9:03:44,25.5,955,99.9,54612,0,0,0
1533,7081,2017-05-04,9:09:15,25.5,961,99.9,54612,0,0,0
1534,7085,2017-05-04,9:14:47,25.6,961,99.9,54612,0,0,0
1535,7089,2017-05-04,9:20:15,25.6,957,99.9,54612,0,0,0
1536,7093,2017-05-04,9:25:43,25.7,956,99.9,54612,0,0,0
1537,7097,2017-05-04,9:31:14,25.7,934,99.9,54612,0,0,0
1538,7101,2017-05-04,9:36:43,25.7,930,99.9,54612,0,0,0
1539,7105,2017-05-04,9:42:11,25.8,934,99.9,54612,0,0,0
1540,7109,2017-05-04,9:47:48,25.7,936,99.1,54612,0,0,0
1541,7113,2017-05-04,9:53:16,25.8,932,99.9,54612,0,0,0
1542,7117,2017-05-04,9:58:45,25.8,932,99.9,54612,0,0,0
1543,7121,2017-05-04,10:04:13,25.8,927,99.9,54612,0,1,1
1544,7125,2017-05-04,10:09:41,25.8,925,99.9,54612,0,1,1
1545,7129,2017-05-04,10:15:13,25.8,927,99.9,54612,0,1,1
1546,7133,2017-05-04,10:20:43,25.8,927,99.9,54612,0,1,1
1547,7137,2017-05-04,10:26:13,25.9,942,99.9,54612,0,0,0
1548,7141,2017-05-04,10:31:44,25.9,945,99.9,54612,0,0,0
1549,7145,2017-05-04,10:37:13,26.0,952,99.9,54612,1,0,2
1550,7149,2017-05-04,4:38:16,27.4,955,99.9,54612,1,0,2
1551,7152,2017-05-04,4:56:23,27.5,962,99.9,54612,1,0,2
1552,7156,2017-05-04,5:01:43,27.4,957,99.7,54612,1,0,2
1553,7164,2017-05-04,5:12:24,27.6,961,93.2,54612,1,0,2
1554,7168,2017-05-04,5:17:44,27.5,960,95.5,54612,1,0,2
1555,7172,2017-05-04,5:23:04,27.5,962,95.1,54612,1,0,2
1556,7176,2017-05-04,5:28:24,27.4,960,95.8,54612,1,0,2
1557,7180,2017-05-04,5:33:49,27.4,958,95.6,54612,1,0,2
1558,7184,2017-05-04,5:39:12,27.4,961,96.1,54612,1,0,2
1559,7192,2017-05-04,5:49:54,27.4,961,95.4,54612,1,0,2
1560,7196,2017-05-04,5:55:17,27.4,960,97.7,54612,1,0,2
1561,7200,2017-05-04,6:00:37,27.4,958,98.7,54612,1,0,2
1562,7204,2017-05-04,6:06:09,27.3,619,97.8,54612,1,1,3
1563,7208,2017-05-04,7:56:39,27.0,912,99.9,54612,1,1,3
1564,7212,2017-05-04,8:02:00,27.0,928,99.9,7,1,1,3
1565,7220,2017-05-04,8:12:48,27.0,943,99.9,7,1,0,2
1566,7224,2017-05-04,8:18:10,27.0,945,99.9,8,1,0,2
1567,7228,2017-05-04,8:23:34,27.0,950,99.9,8,1,0,2
1568,7232,2017-05-04,8:28:57,27.0,949,99.9,8,1,0,2
1569,7236,2017-05-04,8:34:19,27.0,950,99.9,7,1,0,2
1570,7240,2017-05-04,8:39:40,27.0,949,99.9,8,1,0,2
1571,7244,2017-05-04,8:45:04,27.0,952,99.9,8,1,0,2
1572,7248,2017-05-04,8:50:28,27.0,946,99.9,8,1,0,2
1573,7252,2017-05-04,8:55:51,26.9,954,99.9,8,1,0,2
1574,7256,2017-05-04,9:01:11,27.0,951,99.9,8,1,0,2
1575,7260,2017-05-04,9:06:36,27.0,955,99.9,8,1,0,2
1576,7264,2017-05-04,9:12:08,27.0,954,99.9,8,1,0,2
1577,7268,2017-05-04,9:17:51,27.0,957,99.9,8,1,0,2
1578,7272,2017-05-04,9:23:32,27.0,951,99.9,8,1,0,2
1579,7276,2017-05-04,9:29:17,27.0,960,99.9,8,1,0,2
1580,7280,2017-05-04,9:34:57,27.0,961,99.9,8,1,0,2
1581,7284,2017-05-04,9:40:33,26.9,962,99.9,7,1,0,2
1582,7288,2017-05-04,9:46:02,26.9,962,99.9,8,1,0,2
1583,7292,2017-05-04,9:51:25,26.9,960,99.9,7,1,0,2
1584,7296,2017-05-04,9:56:50,26.9,963,99.9,7,1,0,2
1585,7300,2017-05-04,10:02:15,26.8,964,99.9,8,1,0,2
1586,7304,2017-05-04,10:07:43,26.9,965,99.9,7,1,0,2
1587,7308,2017-05-04,10:13:08,26.8,962,99.9,8,1,0,2
1588,7312,2017-05-04,10:18:35,26.8,963,99.9,8,1,0,2
1589,7316,2017-05-04,10:24:01,26.8,938,99.9,7,1,0,2
1590,7320,2017-05-05,9:10:52,25.8,940,99.9,8,0,0,0
1591,7324,2017-05-05,9:16:13,26.2,942,99.9,60,1,0,2
1592,7328,2017-05-05,9:21:33,26.2,946,99.9,62,1,0,2
1593,7332,2017-05-05,9:26:54,26.3,948,99.9,70,1,0,2
